trade_id,account_id,client_document,document_clean,document_type,date,ticker,side,quantity,price,broker_fee,tax,gross_amount,total_costs,net_amount,currency,source_file
T1000523,A0010,31.950.139/8122-56,31950139812256,CNPJ,2026-02-07,ITUB4,SELL,100.0,29.39,2.75,0.0,-2939.0,2.75,-2941.75,BRL,transactions_20260216.csv
T1000556,A0184,74.068.923/3099-96,74068923309996,CNPJ,2026-02-06,ABEV3,BUY,1.0,14.8,0.38,1.1,14.8,1.48,13.32,BRL,transactions_20260216.csv
T1000584,A0022,635.185.309-50,63518530950,CPF,2026-02-04,PETR4,SELL,25.0,35.4455,25.0,0.0,-886.1375,25.0,-911.1375,BRL,transactions_20260216.csv
T1000442,A0283,255.493.290-50,25549329050,CPF,2026-02-07,WEGE3,BUY,25.0,38.45,10.0,0.1,961.2500000000001,10.1,951.1500000000001,BRL,transactions_20260215.csv
T1000446,A0172,74.442.014/4781-40,74442014478140,CNPJ,2026-02-07,WEGE3,BUY,1.0,38.45,2.75,0.0,38.45,2.75,35.7,BRL,transactions_20260215.csv
T1000468,A0122,72.704.171/9883-53,72704171988353,CNPJ,2026-02-07,ABEV3,BUY,1500.0,15.0,2.75,0.0,22500.0,2.75,22497.25,BRL,transactions_20260215.csv
T1000497,A0332,850.787.322-76,85078732276,CPF,2026-02-03,BBAS3,BUY,10.0,52.442,25.0,0.0,524.42,25.0,499.41999999999996,BRL,transactions_20260215.csv
T1000457,A0065,95.438.587/8729-00,95438587872900,CNPJ,2026-02-07,PETR4,SELL,1.0,35.02,10.0,7.0,-35.02,17.0,-52.02,BRL,transactions_20260215.csv
T1000504,A0393,39.218.916/7830-80,39218916783080,CNPJ,2026-02-07,BOVA11,SELL,25.0,120.7296,1.0,1.0,-3018.2400000000002,2.0,-3020.2400000000002,BRL,transactions_20260215.csv
T1000434,A0240,151.191.109-32,15119110932,CPF,2026-02-05,BOVA11,SELL,250.0,123.84,1.5,3.25,-30960.0,4.75,-30964.75,BRL,transactions_20260215.csv
T1000515,A0333,444.770.064-62,44477006462,CPF,2026-02-06,VALE3,BUY,1500.0,69.34,25.0,0.0,104010.0,25.0,103985.0,BRL,transactions_20260215.csv
T1000435,A0053,84.398.861/3499-95,84398861349995,CNPJ,2026-02-06,ABEV3,BUY,1.0,14.8,0.38,0.0,14.8,0.38,14.42,BRL,transactions_20260215.csv
T1000500,A0281,76.823.733/2746-46,76823733274646,CNPJ,2026-02-03,WEGE3,SELL,5.0,38.97,0.0,7.0,-194.85,7.0,-201.85,BRL,transactions_20260215.csv
T1000516,A0353,421.564.778-92,42156477892,CPF,2026-02-07,BOVA11,SELL,100.0,120.7296,10.0,0.38,-12072.960000000001,10.38,-12083.34,BRL,transactions_20260215.csv
T1000444,A0371,593.566.207-84,59356620784,CPF,2026-02-04,ABEV3,BUY,1000.0,15.11,1.0,7.5,15110.0,8.5,15101.5,BRL,transactions_20260215.csv
T1000432,A0100,80.688.624/6234-06,80688624623406,CNPJ,2026-02-03,VALE3,SELL,1.0,69.0294,0.0,0.0,-69.0294,0.0,-69.0294,BRL,transactions_20260215.csv
T1000456,A0022,37.842.851/1161-49,37842851116149,CNPJ,2026-02-06,BOVA11,SELL,1500.0,122.7444,1.0,1.1,-184116.6,2.1,-184118.7,BRL,transactions_20260215.csv
T1000466,A0048,055.788.613-93,05578861393,CPF,2026-02-06,BBAS3,BUY,100.0,52.0594,10.0,0.38,5205.94,10.38,5195.5599999999995,BRL,transactions_20260215.csv
T1000470,A0244,43.920.725/3737-21,43920725373721,CNPJ,2026-02-04,PETR4,BUY,250.0,35.4455,1.0,3.25,8861.375,4.25,8857.125,BRL,transactions_20260215.csv
T1000453,A0315,848.606.614-00,84860661400,CPF,2026-02-04,VALE3,BUY,25.0,67.95,0.38,7.5,1698.75,7.88,1690.87,BRL,transactions_20260215.csv
T1000475,A0296,02.423.679/2205-13,02423679220513,CNPJ,2026-02-06,WEGE3,BUY,10.0,38.8391,10.0,7.0,388.391,17.0,371.391,BRL,transactions_20260215.csv
T1000458,A0032,74.367.136/9594-86,74367136959486,CNPJ,2026-02-04,PETR4,BUY,1500.0,35.4455,2.75,1.1,53168.25000000001,3.85,53164.40000000001,BRL,transactions_20260215.csv
T1000473,A0358,546.445.879-40,54644587940,CPF,2026-02-03,BOVA11,BUY,100.0,122.18,10.0,7.5,12218.0,17.5,12200.5,BRL,transactions_20260215.csv
T1000483,A0064,632.753.303-57,63275330357,CPF,2026-02-07,BBAS3,SELL,1.0,51.43,0.0,0.1,-51.43,0.1,-51.53,BRL,transactions_20260215.csv
T1000506,A0065,218.635.346-60,21863534660,CPF,2026-02-06,PETR4,SELL,5.0,35.3945,0.0,0.0,-176.9725,0.0,-176.9725,BRL,transactions_20260215.csv
T1000469,A0011,11.475.897/9628-15,11475897962815,CNPJ,2026-02-03,BOVA11,BUY,5.0,122.18,2.75,7.5,610.9000000000001,10.25,600.6500000000001,BRL,transactions_20260215.csv
T1000487,A0117,821.580.696-19,82158069619,CPF,2026-02-04,BOVA11,BUY,1500.0,123.88,0.38,0.38,185820.0,0.76,185819.24,BRL,transactions_20260215.csv
T1000448,A0339,825.416.360-08,82541636008,CPF,2026-02-04,PETR4,BUY,1500.0,35.4455,2.0,7.5,53168.25000000001,9.5,53158.75000000001,BRL,transactions_20260215.csv
T1000498,A0313,94.399.295/9681-18,94399295968118,CNPJ,2026-02-03,WEGE3,BUY,5.0,38.97,10.0,3.25,194.85,13.25,181.6,BRL,transactions_20260215.csv
T1000438,A0103,118.730.049-74,11873004974,CPF,2026-02-03,VALE3,SELL,10.0,69.0294,25.0,0.0,-690.294,25.0,-715.294,BRL,transactions_20260215.csv
T1000511,A0007,72.350.558/6439-63,72350558643963,CNPJ,2026-02-07,ITUB4,BUY,250.0,29.39,0.38,0.0,7347.5,0.38,7347.12,BRL,transactions_20260215.csv
T1000474,A0220,803.323.711-23,80332371123,CPF,2026-02-04,WEGE3,SELL,10.0,38.14,0.0,3.0,-381.4,3.0,-384.4,BRL,transactions_20260215.csv
T1000443,A0237,681.257.977-77,68125797777,CPF,2026-02-07,BOVA11,BUY,1500.0,120.7296,25.0,0.0,181094.4,25.0,181069.4,BRL,transactions_20260215.csv
T1000459,A0181,99.829.282/8753-00,99829282875300,CNPJ,2026-02-07,BBAS3,SELL,10.0,51.43,1.0,1.0,-514.3,2.0,-516.3,BRL,transactions_20260215.csv
T1000436,A0174,01.881.045/5000-72,01881045500072,CNPJ,2026-02-05,WEGE3,BUY,1500.0,38.75,0.0,1.1,58125.0,1.1,58123.9,BRL,transactions_20260215.csv
T1000485,A0234,372.655.608-76,37265560876,CPF,2026-02-06,ABEV3,SELL,1.0,14.8,0.0,7.0,-14.8,7.0,-21.8,BRL,transactions_20260215.csv
T1000447,A0107,32.255.933/3367-00,32255933336700,CNPJ,2026-02-07,WEGE3,SELL,5.0,38.45,1.5,0.1,-192.25,1.6,-193.85,BRL,transactions_20260215.csv
T1000488,A0258,42.780.597/8500-56,42780597850056,CNPJ,2026-02-07,ITUB4,BUY,100.0,29.39,0.0,0.0,2939.0,0.0,2939.0,BRL,transactions_20260215.csv
T1000441,A0205,62.094.284/2381-60,62094284238160,CNPJ,2026-02-06,BBAS3,SELL,10.0,52.0594,25.0,1.1,-520.5939999999999,26.1,-546.694,BRL,transactions_20260215.csv
T1000454,A0286,74.367.136/9594-86,74367136959486,CNPJ,2026-02-03,PETR4,SELL,25.0,35.3,0.0,0.1,-882.4999999999999,0.1,-882.5999999999999,BRL,transactions_20260215.csv
T1000481,A0179,964.974.300-67,96497430067,CPF,2026-02-04,ITUB4,SELL,10.0,29.8694,1.0,0.38,-298.69399999999996,1.38,-300.07399999999996,BRL,transactions_20260215.csv
T1000478,A0365,582.756.016-22,58275601622,CPF,2026-02-03,WEGE3,SELL,250.0,38.97,2.75,1.1,-9742.5,3.85,-9746.35,BRL,transactions_20260215.csv
T1000492,A0037,283.346.120-87,28334612087,CPF,2026-02-03,BBAS3,BUY,1000.0,52.442,1.5,0.0,52442.0,1.5,52440.5,BRL,transactions_20260215.csv
T1000464,A0250,793.716.709-24,79371670924,CPF,2026-02-07,ABEV3,BUY,100.0,15.0,10.0,3.25,1500.0,13.25,1486.75,BRL,transactions_20260215.csv
T1000440,A0116,048.958.369-59,04895836959,CPF,2026-02-05,BOVA11,BUY,10.0,123.84,1.0,7.5,1238.4,8.5,1229.9,BRL,transactions_20260215.csv
T1000476,A0336,966.530.272-87,96653027287,CPF,2026-02-04,ITUB4,BUY,1000.0,29.8694,25.0,7.0,29869.399999999998,32.0,29837.399999999998,BRL,transactions_20260215.csv
T1000484,A0149,951.550.664-68,95155066468,CPF,2026-02-03,PETR4,SELL,100.0,35.3,25.0,7.0,-3529.9999999999995,32.0,-3561.9999999999995,BRL,transactions_20260215.csv
T1000452,A0279,503.985.241-06,50398524106,CPF,2026-02-04,VALE3,SELL,1000.0,67.95,10.0,0.0,-67950.0,10.0,-67960.0,BRL,transactions_20260215.csv
T1000512,A0124,656.335.228-69,65633522869,CPF,2026-02-03,ITUB4,SELL,100.0,29.72,0.0,0.0,-2972.0,0.0,-2972.0,BRL,transactions_20260215.csv
T1000495,A0153,82.192.102/6678-08,82192102667808,CNPJ,2026-02-05,ITUB4,BUY,1.5,29.84,0.0,1.0,44.76,1.0,43.76,BRL,transactions_20260215.csv
T1000489,A0025,145.629.591-85,14562959185,CPF,2026-02-05,ABEV3,SELL,10.0,15.16,10.0,3.25,-151.6,13.25,-164.85,BRL,transactions_20260215.csv
T1000518,A0343,940.367.243-98,94036724398,CPF,2026-02-06,PETR4,SELL,1.0,35.3945,0.38,0.0,-35.3945,0.38,-35.7745,BRL,transactions_20260215.csv
T1000471,A0049,868.445.874-57,86844587457,CPF,2026-02-04,PETR4,SELL,1500.0,35.4455,10.0,1.1,-53168.25000000001,11.1,-53179.350000000006,BRL,transactions_20260215.csv
T1000513,A0003,31.859.628/9357-06,31859628935706,CNPJ,2026-02-03,VALE3,SELL,1500.0,69.0294,1.5,0.0,-103544.09999999999,1.5,-103545.59999999999,BRL,transactions_20260215.csv
T1000455,A0248,74.725.859/9670-03,74725859967003,CNPJ,2026-02-07,BBAS3,BUY,1.0,51.43,0.0,0.0,51.43,0.0,51.43,BRL,transactions_20260215.csv
T1000514,A0396,745.950.683-44,74595068344,CPF,2026-02-06,PETR4,SELL,5.0,35.3945,0.0,7.5,-176.9725,7.5,-184.4725,BRL,transactions_20260215.csv
T1000460,A0017,18.590.736/2400-00,18590736240000,CNPJ,2026-02-04,PETR4,BUY,10.0,35.4455,25.0,0.0,354.45500000000004,25.0,329.45500000000004,BRL,transactions_20260215.csv
T1000013,A0035,890.364.639-80,89036463980,CPF,2026-02-06,BOVA11,SELL,1.0,122.7444,25.0,0.1,-122.7444,25.1,-147.8444,BRL,transactions_20260215.csv
T1000509,A0370,936.743.845-15,93674384515,CPF,2026-02-04,PETR4,BUY,1000.0,35.4455,2.0,0.1,35445.5,2.1,35443.4,BRL,transactions_20260215.csv
T1000477,A0302,39.424.883/9406-50,39424883940650,CNPJ,2026-02-06,ABEV3,SELL,1.0,14.8,0.0,3.25,-14.8,3.25,-18.05,BRL,transactions_20260215.csv
T1000520,A0380,504.579.773-53,50457977353,CPF,2026-02-04,PETR4,SELL,100.0,35.4455,1.5,1.1,-3544.55,2.6,-3547.15,BRL,transactions_20260215.csv
T1000451,A0307,78.573.537/6272-89,78573537627289,CNPJ,2026-02-06,VALE3,SELL,5.0,69.34,0.0,0.38,-346.70000000000005,0.38,-347.08000000000004,BRL,transactions_20260215.csv
T1000507,A0323,198.262.752-20,19826275220,CPF,2026-02-03,BBAS3,SELL,250.0,52.442,25.0,7.0,-13110.5,32.0,-13142.5,BRL,transactions_20260215.csv
T1000502,A0285,25.088.107/6694-71,25088107669471,CNPJ,2026-02-06,ITUB4,BUY,5.0,30.1293,2.0,0.1,150.6465,2.1,148.5465,BRL,transactions_20260215.csv
T1000472,A0012,605.702.673-07,60570267307,CPF,2026-02-07,PETR4,BUY,25.0,35.02,25.0,7.5,875.5000000000001,32.5,843.0000000000001,BRL,transactions_20260215.csv
T1000496,A0204,84.150.931/2846-87,84150931284687,CNPJ,2026-02-06,PETR4,SELL,5.0,35.3945,25.0,3.0,-176.9725,28.0,-204.9725,BRL,transactions_20260215.csv
T1000501,A0237,928.310.953-87,92831095387,CPF,2026-02-07,ABEV3,BUY,1.0,15.0,10.0,0.1,15.0,10.1,4.9,BRL,transactions_20260215.csv
T1000463,A0281,85.330.860/4794-09,85330860479409,CNPJ,2026-02-04,ABEV3,SELL,1500.0,15.11,25.0,0.0,-22665.0,25.0,-22690.0,BRL,transactions_20260215.csv
T1000479,A0113,858.254.506-10,85825450610,CPF,2026-02-03,ABEV3,SELL,100.0,14.83,1.0,1.1,-1483.0,2.1,-1485.1,BRL,transactions_20260215.csv
T1000431,A0013,879.528.952-65,87952895265,CPF,2026-02-04,PETR4,BUY,25.0,35.4455,0.0,0.0,886.1375,0.0,886.1375,BRL,transactions_20260215.csv
T1000503,A0262,772.487.987-70,77248798770,CPF,2026-02-07,VALE3,BUY,25.0,68.95,0.0,7.5,1723.75,7.5,1716.25,BRL,transactions_20260215.csv
T1000462,A0192,019.369.447-66,01936944766,CPF,2026-02-04,VALE3,SELL,10.0,67.95,0.0,0.1,-679.5,0.1,-679.6,BRL,transactions_20260215.csv
T1000494,A0326,346.381.217-72,34638121772,CPF,2026-02-07,BBAS3,SELL,100.0,51.43,2.75,0.0,-5143.0,2.75,-5145.75,BRL,transactions_20260215.csv
T1000415,A0089,60.947.825/8012-31,60947825801231,CNPJ,2026-02-06,WEGE3,BUY,1.0,38.8391,1.5,3.0,38.8391,4.5,34.3391,BRL,transactions_20260214.csv
T1000134,A0059,781.817.646-25,78181764625,CPF,2026-02-04,BOVA11,BUY,1.0,123.88,25.0,0.0,123.88,25.0,98.88,BRL,transactions_20260214.csv
T1000374,A0311,42.490.272/0994-30,42490272099430,CNPJ,2026-02-07,WEGE3,SELL,1.0,38.45,10.0,7.5,-38.45,17.5,-55.95,BRL,transactions_20260214.csv
T1000356,A0207,31.050.971/1765-37,31050971176537,CNPJ,2026-02-05,VALE3,SELL,1.5,68.92,1.5,0.1,-103.38,1.6,-104.97999999999999,BRL,transactions_20260214.csv
T1000995,A0382,589.420.759-24,58942075924,CPF,2026-02-03,PETR4,BUY,25.0,35.3,0.0,0.0,882.4999999999999,0.0,882.4999999999999,BRL,transactions_20260214.csv
T1000406,A0063,607.950.904-04,60795090404,CPF,2026-02-07,ABEV3,SELL,250.0,15.0,0.0,1.1,-3750.0,1.1,-3751.1,BRL,transactions_20260214.csv
T1000350,A0107,75.324.361/5011-32,75324361501132,CNPJ,2026-02-05,BOVA11,SELL,250.0,123.84,0.0,0.0,-30960.0,0.0,-30960.0,BRL,transactions_20260214.csv
T1000376,A0229,172.580.910-92,17258091092,CPF,2026-02-05,BOVA11,SELL,1500.0,123.84,0.0,0.1,-185760.0,0.1,-185760.1,BRL,transactions_20260214.csv
T1000423,A0397,426.876.989-70,42687698970,CPF,2026-02-07,BBAS3,SELL,10.0,51.43,10.0,3.25,-514.3,13.25,-527.55,BRL,transactions_20260214.csv
T1000359,A0333,746.676.304-93,74667630493,CPF,2026-02-06,ABEV3,BUY,1.0,14.8,2.0,0.38,14.8,2.38,12.420000000000002,BRL,transactions_20260214.csv
T1000391,A0163,17.489.918/5993-00,17489918599300,CNPJ,2026-02-06,VALE3,BUY,10.0,69.34,1.0,0.1,693.4000000000001,1.1,692.3000000000001,BRL,transactions_20260214.csv
T1000395,A0284,36.021.593/2040-33,36021593204033,CNPJ,2026-02-03,BBAS3,SELL,1000.0,52.442,2.0,0.0,-52442.0,2.0,-52444.0,BRL,transactions_20260214.csv
T1000385,A0261,446.887.736-76,44688773676,CPF,2026-02-04,PETR4,BUY,1000.0,35.4455,2.0,0.0,35445.5,2.0,35443.5,BRL,transactions_20260214.csv
T1000981,A0274,74.367.136/9594-86,74367136959486,CNPJ,2026-02-06,ABEV3,SELL,1.0,14.8,25.0,0.1,-14.8,25.1,-39.900000000000006,BRL,transactions_20260214.csv
T1000424,A0369,19.692.819/2417-10,19692819241710,CNPJ,2026-02-06,ABEV3,SELL,1000.0,14.8,2.0,3.25,-14800.0,5.25,-14805.25,BRL,transactions_20260214.csv
T1000394,A0395,103.237.228-14,10323722814,CPF,2026-02-07,WEGE3,BUY,100.0,38.45,0.0,3.0,3845.0000000000005,3.0,3842.0000000000005,BRL,transactions_20260214.csv
T1000410,A0072,064.854.018-90,06485401890,CPF,2026-02-05,VALE3,SELL,250.0,68.92,2.75,0.38,-17230.0,3.13,-17233.13,BRL,transactions_20260214.csv
T1000379,A0001,536.149.755-09,53614975509,CPF,2026-02-06,BOVA11,SELL,1500.0,122.7444,1.5,7.5,-184116.6,9.0,-184125.6,BRL,transactions_20260214.csv
T1000354,A0121,74.348.860/1615-92,74348860161592,CNPJ,2026-02-03,ABEV3,SELL,5.0,14.83,25.0,3.25,-74.15,28.25,-102.4,BRL,transactions_20260214.csv
T1000412,A0276,94.384.193/7542-42,94384193754242,CNPJ,2026-02-07,BBAS3,BUY,10.0,51.43,10.0,0.1,514.3,10.1,504.19999999999993,BRL,transactions_20260214.csv
T1000416,A0005,10.045.943/8662-21,10045943866221,CNPJ,2026-02-05,BBAS3,SELL,5.0,51.5028,2.75,3.0,-257.514,5.75,-263.264,BRL,transactions_20260214.csv
T1000409,A0167,448.666.402-78,44866640278,CPF,2026-02-07,PETR4,SELL,250.0,35.02,1.5,3.25,-8755.0,4.75,-8759.75,BRL,transactions_20260214.csv
T1000411,A0004,50.801.224/6167-91,50801224616791,CNPJ,2026-02-05,BOVA11,SELL,1.0,123.84,1.5,0.0,-123.84,1.5,-125.34,BRL,transactions_20260214.csv
T1000388,A0119,221.322.878-72,22132287872,CPF,2026-02-03,BBAS3,BUY,1.0,52.442,1.0,3.0,52.442,4.0,48.442,BRL,transactions_20260214.csv
T1000414,A0350,92.439.665/3080-89,92439665308089,CNPJ,2026-02-04,VALE3,BUY,1.0,67.95,25.0,7.5,67.95,32.5,35.45,BRL,transactions_20260214.csv
T1000347,A0388,817.055.980-48,81705598048,CPF,2026-02-04,PETR4,SELL,5.0,35.4455,1.5,0.0,-177.22750000000002,1.5,-178.72750000000002,BRL,transactions_20260214.csv
T1000368,A0261,23.063.261/8209-78,23063261820978,CNPJ,2026-02-06,VALE3,BUY,10.0,69.34,0.0,0.0,693.4000000000001,0.0,693.4000000000001,BRL,transactions_20260214.csv
T1000380,A0171,369.120.188-15,36912018815,CPF,2026-02-07,PETR4,SELL,250.0,35.02,1.5,0.0,-8755.0,1.5,-8756.5,BRL,transactions_20260214.csv
T1000375,A0383,74.367.136/9594-86,74367136959486,CNPJ,2026-02-06,VALE3,SELL,1500.0,69.34,1.5,1.0,-104010.0,2.5,-104012.5,BRL,transactions_20260214.csv
T1000369,A0048,30.900.786/1285-51,30900786128551,CNPJ,2026-02-06,BOVA11,SELL,250.0,122.7444,10.0,0.0,-30686.1,10.0,-30696.1,BRL,transactions_20260214.csv
T1000355,A0145,500.136.208-35,50013620835,CPF,2026-02-04,WEGE3,BUY,1.0,38.14,10.0,0.1,38.14,10.1,28.04,BRL,transactions_20260214.csv
T1000408,A0395,08.931.583/5341-30,08931583534130,CNPJ,2026-02-03,WEGE3,SELL,5.0,38.97,1.5,0.0,-194.85,1.5,-196.35,BRL,transactions_20260214.csv
T1000372,A0344,54.365.231/3622-08,54365231362208,CNPJ,2026-02-03,BOVA11,SELL,10.0,122.18,1.5,7.5,-1221.8000000000002,9.0,-1230.8000000000002,BRL,transactions_20260214.csv
T1000413,A0232,95.323.640/8212-66,95323640821266,CNPJ,2026-02-06,ITUB4,SELL,25.0,30.1293,25.0,0.38,-753.2325000000001,25.38,-778.6125000000001,BRL,transactions_20260214.csv
T1000386,A0086,03.601.556/0576-62,03601556057662,CNPJ,2026-02-04,BBAS3,BUY,100.0,52.67,0.0,3.25,5267.0,3.25,5263.75,BRL,transactions_20260214.csv
T1000377,A0095,513.431.897-21,51343189721,CPF,2026-02-05,VALE3,BUY,1.0,68.92,2.75,3.25,68.92,6.0,62.92,BRL,transactions_20260214.csv
T1000420,A0367,44.049.925/0611-50,44049925061150,CNPJ,2026-02-06,ITUB4,SELL,100.0,30.1293,10.0,7.5,-3012.9300000000003,17.5,-3030.4300000000003,BRL,transactions_20260214.csv
T1000421,A0373,343.155.686-86,34315568686,CPF,2026-02-05,WEGE3,BUY,1.0,38.75,0.38,0.0,38.75,0.38,38.37,BRL,transactions_20260214.csv
T1000417,A0321,57.370.312/4970-25,57370312497025,CNPJ,2026-02-05,VALE3,SELL,100.0,68.92,2.75,3.25,-6892.0,6.0,-6898.0,BRL,transactions_20260214.csv
T1000399,A0309,27.145.525/9678-20,27145525967820,CNPJ,2026-02-04,ABEV3,SELL,1000.0,15.11,2.75,0.0,-15110.0,2.75,-15112.75,BRL,transactions_20260214.csv
T1000352,A0281,614.462.735-98,61446273598,CPF,2026-02-04,WEGE3,SELL,10.0,38.14,0.0,1.0,-381.4,1.0,-382.4,BRL,transactions_20260214.csv
T1000419,A0176,75.226.043/0796-07,75226043079607,CNPJ,2026-02-05,PETR4,SELL,25.0,35.3166,25.0,0.1,-882.9150000000001,25.1,-908.0150000000001,BRL,transactions_20260214.csv
T1000407,A0289,41.905.291/2141-01,41905291214101,CNPJ,2026-02-07,ITUB4,BUY,1.5,29.39,10.0,1.1,44.085,11.1,32.985,BRL,transactions_20260214.csv
T1000422,A0278,71.048.189/1204-62,71048189120462,CNPJ,2026-02-04,VALE3,BUY,100.0,67.95,25.0,3.0,6795.0,28.0,6767.0,BRL,transactions_20260214.csv
T1000383,A0329,74.367.136/9594-86,74367136959486,CNPJ,2026-02-04,ABEV3,SELL,25.0,15.11,25.0,3.25,-377.75,28.25,-406.0,BRL,transactions_20260214.csv
T1000429,A0073,32.051.638/5372-06,32051638537206,CNPJ,2026-02-03,WEGE3,SELL,250.0,38.97,0.0,1.1,-9742.5,1.1,-9743.6,BRL,transactions_20260214.csv
T1000366,A0176,46.997.976/0917-13,46997976091713,CNPJ,2026-02-04,VALE3,SELL,25.0,67.95,0.38,3.25,-1698.75,3.63,-1702.38,BRL,transactions_20260214.csv
T1000400,A0380,93.864.696/5463-07,93864696546307,CNPJ,2026-02-05,WEGE3,SELL,25.0,38.75,0.0,1.1,-968.75,1.1,-969.85,BRL,transactions_20260214.csv
T1000365,A0226,07.473.165/3430-86,07473165343086,CNPJ,2026-02-04,ITUB4,BUY,100.0,29.8694,2.0,0.1,2986.94,2.1,2984.84,BRL,transactions_20260214.csv
T1000358,A0384,74.367.136/9594-86,74367136959486,CNPJ,2026-02-07,ITUB4,BUY,1500.0,29.39,2.75,7.5,44085.0,10.25,44074.75,BRL,transactions_20260214.csv
T1000381,A0326,405.957.868-12,40595786812,CPF,2026-02-05,PETR4,BUY,25.0,35.3166,25.0,0.0,882.9150000000001,25.0,857.9150000000001,BRL,transactions_20260214.csv
T1000405,A0161,08.910.364/5144-91,08910364514491,CNPJ,2026-02-05,BOVA11,BUY,250.0,123.84,2.0,0.38,30960.0,2.38,30957.62,BRL,transactions_20260214.csv
T1000360,A0165,74.367.136/9594-86,74367136959486,CNPJ,2026-02-06,BOVA11,SELL,250.0,122.7444,0.0,3.25,-30686.1,3.25,-30689.35,BRL,transactions_20260214.csv
T1000371,A0375,678.234.604-40,67823460440,CPF,2026-02-04,PETR4,BUY,5.0,35.4455,2.75,3.25,177.22750000000002,6.0,171.22750000000002,BRL,transactions_20260214.csv
T1000404,A0239,295.596.695-91,29559669591,CPF,2026-02-06,BBAS3,SELL,1000.0,52.0594,10.0,0.0,-52059.399999999994,10.0,-52069.399999999994,BRL,transactions_20260214.csv
T1000349,A0092,316.828.264-22,31682826422,CPF,2026-02-06,ITUB4,BUY,250.0,30.1293,0.0,3.0,7532.325,3.0,7529.325,BRL,transactions_20260214.csv
T1000367,A0266,911.315.958-58,91131595858,CPF,2026-02-04,ITUB4,BUY,1.0,29.8694,25.0,0.0,29.8694,25.0,4.869399999999999,BRL,transactions_20260214.csv
T1000387,A0026,101.054.990-13,10105499013,CPF,2026-02-03,BOVA11,BUY,5.0,122.18,0.0,7.5,610.9000000000001,7.5,603.4000000000001,BRL,transactions_20260214.csv
T1000361,A0283,936.112.453-64,93611245364,CPF,2026-02-04,BOVA11,BUY,1.0,123.88,1.0,0.0,123.88,1.0,122.88,BRL,transactions_20260214.csv
T1000425,A0056,988.945.965-59,98894596559,CPF,2026-02-05,BOVA11,SELL,1500.0,123.84,1.0,0.0,-185760.0,1.0,-185761.0,BRL,transactions_20260214.csv
T1000891,A0053,129.240.023-46,12924002346,CPF,2026-02-05,BOVA11,SELL,5.0,123.84,2.75,1.1,-619.2,3.85,-623.0500000000001,BRL,transactions_20260214.csv
T1000427,A0254,380.411.047-97,38041104797,CPF,2026-02-07,ABEV3,SELL,1000.0,15.0,2.75,7.0,-15000.0,9.75,-15009.75,BRL,transactions_20260214.csv
T1000353,A0264,57.883.821/6645-60,57883821664560,CNPJ,2026-02-07,BBAS3,BUY,5.0,51.43,0.0,0.0,257.15,0.0,257.15,BRL,transactions_20260214.csv
T1000362,A0346,48.874.966/8705-96,48874966870596,CNPJ,2026-02-05,VALE3,BUY,100.0,68.92,0.38,7.0,6892.0,7.38,6884.62,BRL,transactions_20260214.csv
T1000382,A0371,27.657.102/6242-66,27657102624266,CNPJ,2026-02-07,BBAS3,BUY,250.0,51.43,0.38,3.25,12857.5,3.63,12853.87,BRL,transactions_20260214.csv
T1000430,A0393,62.082.326/9205-04,62082326920504,CNPJ,2026-02-04,BOVA11,BUY,250.0,123.88,1.0,7.5,30970.0,8.5,30961.5,BRL,transactions_20260214.csv
T1000326,A0248,989.636.785-04,98963678504,CPF,2026-02-04,ITUB4,BUY,25.0,29.8694,25.0,0.0,746.735,25.0,721.735,BRL,transactions_20260213.csv
T1000302,A0269,71.979.805/2453-66,71979805245366,CNPJ,2026-02-07,BOVA11,SELL,5.0,120.7296,25.0,0.1,-603.648,25.1,-628.748,BRL,transactions_20260213.csv
T1000310,A0161,74.367.136/9594-86,74367136959486,CNPJ,2026-02-05,PETR4,SELL,10.0,35.3166,25.0,0.38,-353.166,25.38,-378.546,BRL,transactions_20260213.csv
T1000266,A0061,55.679.420/8880-82,55679420888082,CNPJ,2026-02-06,WEGE3,SELL,25.0,38.8391,0.0,1.1,-970.9775000000001,1.1,-972.0775000000001,BRL,transactions_20260213.csv
T1000306,A0183,987.216.362-65,98721636265,CPF,2026-02-07,ITUB4,SELL,100.0,29.39,0.38,1.1,-2939.0,1.48,-2940.48,BRL,transactions_20260213.csv
T1000313,A0305,59.145.654/7750-69,59145654775069,CNPJ,2026-02-04,ITUB4,SELL,250.0,29.8694,2.75,0.0,-7467.349999999999,2.75,-7470.099999999999,BRL,transactions_20260213.csv
T1001006,A0197,41.719.551/5386-42,41719551538642,CNPJ,2026-02-03,WEGE3,BUY,1.0,38.97,2.0,1.1,38.97,3.1,35.87,BRL,transactions_20260213.csv
T1000262,A0131,807.472.536-76,80747253676,CPF,2026-02-04,VALE3,SELL,10.0,67.95,10.0,0.0,-679.5,10.0,-689.5,BRL,transactions_20260213.csv
T1000298,A0292,716.208.586-57,71620858657,CPF,2026-02-07,WEGE3,BUY,1.0,38.45,25.0,0.0,38.45,25.0,13.450000000000003,BRL,transactions_20260213.csv
T1000292,A0271,82.483.998/7320-23,82483998732023,CNPJ,2026-02-06,VALE3,BUY,1.0,69.34,10.0,7.5,69.34,17.5,51.84,BRL,transactions_20260213.csv
